transaction_id,timestamp,amount,merchant_category,channel,country,customer_age,customer_tenure_months,is_night,label_fraud
1176,2024-02-19 00:00:00,26.6,fuel,web,US,52,556,1,0
1177,2024-02-19 01:00:00,22.09,ecommerce,web,MX,19,350,1,0
1178,2024-02-19 02:00:00,25.01,grocery,mobile,FR,53,528,1,1
1179,2024-02-19 03:00:00,185.59,grocery,pos,CA,39,519,1,0
1180,2024-02-19 04:00:00,194.03,electronics,web,MX,30,265,1,1
1181,2024-02-19 05:00:00,12.79,grocery,pos,CA,51,318,1,0
1182,2024-02-19 06:00:00,142.23,grocery,web,FR,40,221,0,0
1183,2024-02-19 07:00:00,46.49,grocery,atm,CA,23,382,0,0
1184,2024-02-19 08:00:00,69.17,grocery,mobile,US,54,390,0,0
1185,2024-02-19 09:00:00,152.82,electronics,atm,CA,56,407,0,0
1186,2024-02-19 10:00:00,87.63,ecommerce,mobile,CA,63,517,0,0
1187,2024-02-19 11:00:00,5.0,restaurant,web,IN,79,444,0,0
1188,2024-02-19 12:00:00,88.72,grocery,mobile,CA,65,61,0,0
1189,2024-02-19 13:00:00,17.95,travel,mobile,CA,72,210,0,0
1190,2024-02-19 14:00:00,68.12,fuel,web,US,62,342,0,0
1191,2024-02-19 15:00:00,65.69,ecommerce,pos,CA,63,376,0,0
1192,2024-02-19 16:00:00,57.9,restaurant,web,CA,71,519,0,0
1193,2024-02-19 17:00:00,31.48,restaurant,pos,CA,62,250,0,0
1194,2024-02-19 18:00:00,69.84,restaurant,web,CA,52,493,0,0
1195,2024-02-19 19:00:00,33.24,grocery,pos,FR,67,234,0,0
1196,2024-02-19 20:00:00,77.33,ecommerce,web,US,83,87,0,0
1197,2024-02-19 21:00:00,196.48,travel,pos,CA,51,285,0,0
1198,2024-02-19 22:00:00,325.74,ecommerce,pos,CA,33,89,0,0
1199,2024-02-19 23:00:00,168.69,electronics,web,FR,45,245,0,1
1200,2024-02-20 00:00:00,8.35,fuel,pos,FR,18,145,1,0
1201,2024-02-20 01:00:00,16.43,fuel,atm,CA,38,15,1,0
1202,2024-02-20 02:00:00,168.34,electronics,web,US,78,398,1,0
1203,2024-02-20 03:00:00,305.38,electronics,web,CA,24,445,1,0
1204,2024-02-20 04:00:00,17.1,grocery,pos,CA,78,79,1,0
1205,2024-02-20 05:00:00,245.93,grocery,mobile,FR,56,351,1,1
1206,2024-02-20 06:00:00,159.87,travel,web,FR,39,301,0,1
1207,2024-02-20 07:00:00,39.86,fuel,web,CA,50,82,0,0
1208,2024-02-20 08:00:00,19.43,ecommerce,pos,FR,77,365,0,0
1209,2024-02-20 09:00:00,163.9,ecommerce,mobile,MX,26,157,0,0
1210,2024-02-20 10:00:00,65.8,electronics,atm,GB,56,494,0,0
1211,2024-02-20 11:00:00,50.22,electronics,web,GB,36,367,0,0
1212,2024-02-20 12:00:00,20.52,fuel,pos,CA,54,67,0,0
1213,2024-02-20 13:00:00,208.47,ecommerce,pos,IN,71,311,0,0
1214,2024-02-20 14:00:00,91.33,ecommerce,pos,CA,80,70,0,0
1215,2024-02-20 15:00:00,12.26,fuel,mobile,CA,35,434,0,0
1216,2024-02-20 16:00:00,37.26,ecommerce,atm,CA,63,178,0,0
1217,2024-02-20 17:00:00,97.07,fuel,atm,GB,46,294,0,0
1218,2024-02-20 18:00:00,110.34,travel,mobile,CA,52,418,0,0
1219,2024-02-20 19:00:00,54.25,grocery,pos,CA,28,507,0,0
1220,2024-02-20 20:00:00,67.61,grocery,atm,GB,76,307,0,0
1221,2024-02-20 21:00:00,5.0,grocery,pos,CA,29,46,0,0
1222,2024-02-20 22:00:00,85.18,restaurant,pos,CA,20,155,0,0
1223,2024-02-20 23:00:00,63.38,travel,mobile,CA,69,368,0,0
1224,2024-02-21 00:00:00,23.68,grocery,pos,MX,45,25,1,0
1225,2024-02-21 01:00:00,109.1,restaurant,mobile,CA,22,223,1,0
1226,2024-02-21 02:00:00,100.39,fuel,atm,CA,64,194,1,1
1227,2024-02-21 03:00:00,42.54,fuel,mobile,CA,37,184,1,0
1228,2024-02-21 04:00:00,52.59,restaurant,mobile,IN,84,573,1,0
1229,2024-02-21 05:00:00,78.99,grocery,web,GB,84,567,1,0
1230,2024-02-21 06:00:00,118.66,grocery,pos,CA,55,539,0,0
1231,2024-02-21 07:00:00,554.44,travel,mobile,FR,50,519,0,1
1232,2024-02-21 08:00:00,36.09,grocery,web,FR,48,537,0,0
1233,2024-02-21 09:00:00,70.29,travel,atm,MX,59,110,0,0
1234,2024-02-21 10:00:00,26.04,grocery,pos,CA,79,236,0,0
1235,2024-02-21 11:00:00,36.73,grocery,pos,CA,61,34,0,0
1236,2024-02-21 12:00:00,31.23,grocery,web,MX,24,479,0,0
1237,2024-02-21 13:00:00,24.15,ecommerce,mobile,CA,31,521,0,0
1238,2024-02-21 14:00:00,48.54,grocery,mobile,CA,60,17,0,0
1239,2024-02-21 15:00:00,7.99,grocery,atm,CA,43,101,0,0
1240,2024-02-21 16:00:00,29.48,restaurant,pos,CA,50,101,0,0
1241,2024-02-21 17:00:00,68.71,ecommerce,web,US,45,557,0,0
1242,2024-02-21 18:00:00,66.62,ecommerce,pos,CA,58,475,0,0
1243,2024-02-21 19:00:00,70.48,grocery,pos,US,33,166,0,0
1244,2024-02-21 20:00:00,114.67,ecommerce,web,GB,23,27,0,0
1245,2024-02-21 21:00:00,443.95,ecommerce,web,CA,33,247,0,0
1246,2024-02-21 22:00:00,85.66,travel,web,CA,63,351,0,0
1247,2024-02-21 23:00:00,42.12,grocery,web,CA,59,27,0,0
1248,2024-02-22 00:00:00,33.13,restaurant,web,CA,73,281,1,0
1249,2024-02-22 01:00:00,31.76,restaurant,mobile,GB,25,323,1,0
1250,2024-02-22 02:00:00,10.49,grocery,pos,US,27,589,1,0
1251,2024-02-22 03:00:00,11.29,grocery,pos,FR,26,113,1,0
1252,2024-02-22 04:00:00,32.95,grocery,mobile,IN,56,110,1,0
1253,2024-02-22 05:00:00,33.05,travel,mobile,CA,56,259,1,0
1254,2024-02-22 06:00:00,24.25,grocery,mobile,MX,28,192,0,0
1255,2024-02-22 07:00:00,15.24,restaurant,pos,CA,48,552,0,0
1256,2024-02-22 08:00:00,75.16,electronics,web,CA,21,473,0,0
1257,2024-02-22 09:00:00,272.29,electronics,atm,CA,59,151,0,0
1258,2024-02-22 10:00:00,10.34,fuel,web,CA,56,201,0,0
1259,2024-02-22 11:00:00,59.72,restaurant,web,MX,19,381,0,0
1260,2024-02-22 12:00:00,19.59,grocery,atm,US,24,523,0,0
1261,2024-02-22 13:00:00,40.17,ecommerce,pos,CA,65,121,0,0
1262,2024-02-22 14:00:00,91.31,ecommerce,mobile,CA,79,177,0,0
1263,2024-02-22 15:00:00,21.33,restaurant,mobile,US,75,366,0,0
1264,2024-02-22 16:00:00,12.23,fuel,pos,MX,56,516,0,0
1265,2024-02-22 17:00:00,70.42,electronics,mobile,US,53,173,0,0
1266,2024-02-22 18:00:00,6.62,grocery,web,CA,72,280,0,0
1267,2024-02-22 19:00:00,38.47,restaurant,mobile,CA,75,409,0,0
1268,2024-02-22 20:00:00,5.0,fuel,atm,GB,79,255,0,0
1269,2024-02-22 21:00:00,60.71,fuel,mobile,MX,45,463,0,0
1270,2024-02-22 22:00:00,47.49,restaurant,pos,CA,50,309,0,0
1271,2024-02-22 23:00:00,253.81,ecommerce,mobile,CA,23,529,0,1
1272,2024-02-23 00:00:00,428.02,ecommerce,atm,CA,29,365,1,0
1273,2024-02-23 01:00:00,316.87,travel,web,US,43,552,1,1
1274,2024-02-23 02:00:00,18.63,grocery,web,CA,73,516,1,0
1275,2024-02-23 03:00:00,424.4,ecommerce,pos,US,48,145,1,0
1276,2024-02-23 04:00:00,11.19,grocery,mobile,IN,57,539,1,0
1277,2024-02-23 05:00:00,5.91,grocery,pos,CA,76,77,1,0
1278,2024-02-23 06:00:00,144.61,restaurant,pos,CA,50,169,0,0
1279,2024-02-23 07:00:00,234.56,travel,atm,CA,40,29,0,0
1280,2024-02-23 08:00:00,11.1,ecommerce,atm,CA,67,62,0,0
1281,2024-02-23 09:00:00,17.73,ecommerce,atm,IN,39,432,0,0
1282,2024-02-23 10:00:00,98.64,ecommerce,web,IN,44,66,0,0
1283,2024-02-23 11:00:00,62.38,travel,pos,CA,78,112,0,0
1284,2024-02-23 12:00:00,14.2,restaurant,web,FR,47,245,0,0
1285,2024-02-23 13:00:00,160.23,restaurant,pos,CA,35,480,0,0
1286,2024-02-23 14:00:00,415.17,ecommerce,mobile,US,74,487,0,0
1287,2024-02-23 15:00:00,68.54,ecommerce,web,MX,61,579,0,0
1288,2024-02-23 16:00:00,23.84,fuel,web,CA,70,33,0,0
1289,2024-02-23 17:00:00,61.5,fuel,pos,CA,40,88,0,0
1290,2024-02-23 18:00:00,16.47,fuel,web,US,71,239,0,0
1291,2024-02-23 19:00:00,18.34,travel,mobile,CA,82,170,0,0
1292,2024-02-23 20:00:00,5.0,fuel,mobile,IN,29,58,0,0
1293,2024-02-23 21:00:00,56.21,ecommerce,pos,CA,30,314,0,0
1294,2024-02-23 22:00:00,132.82,ecommerce,pos,CA,56,281,0,0
1295,2024-02-23 23:00:00,60.93,ecommerce,web,IN,67,258,0,0
1296,2024-02-24 00:00:00,67.91,grocery,pos,CA,18,13,1,1
1297,2024-02-24 01:00:00,74.29,grocery,atm,CA,55,255,1,0
1298,2024-02-24 02:00:00,342.14,electronics,mobile,CA,26,275,1,0
1299,2024-02-24 03:00:00,71.02,ecommerce,pos,CA,84,130,1,0
1300,2024-02-24 04:00:00,41.99,grocery,mobile,CA,67,477,1,0
1301,2024-02-24 05:00:00,26.41,fuel,web,CA,85,534,1,0
1302,2024-02-24 06:00:00,77.88,electronics,pos,CA,32,558,0,0
1303,2024-02-24 07:00:00,14.59,ecommerce,web,CA,71,409,0,0
1304,2024-02-24 08:00:00,282.19,electronics,pos,FR,43,406,0,0
1305,2024-02-24 09:00:00,19.33,restaurant,web,IN,25,92,0,0
1306,2024-02-24 10:00:00,91.78,travel,mobile,CA,50,236,0,0
1307,2024-02-24 11:00:00,83.83,travel,atm,IN,49,2,0,0
1308,2024-02-24 12:00:00,9.8,grocery,pos,FR,52,336,0,0
1309,2024-02-24 13:00:00,25.28,restaurant,mobile,IN,76,458,0,0
1310,2024-02-24 14:00:00,95.59,ecommerce,pos,MX,37,402,0,0
1311,2024-02-24 15:00:00,14.47,restaurant,web,CA,61,9,0,0
1312,2024-02-24 16:00:00,69.46,fuel,pos,CA,31,334,0,0
1313,2024-02-24 17:00:00,23.51,grocery,web,FR,77,529,0,0
1314,2024-02-24 18:00:00,8.25,grocery,pos,CA,49,61,0,0
1315,2024-02-24 19:00:00,338.36,electronics,atm,FR,72,318,0,1
1316,2024-02-24 20:00:00,32.64,fuel,mobile,MX,36,150,0,0
1317,2024-02-24 21:00:00,71.25,grocery,pos,CA,39,558,0,0
1318,2024-02-24 22:00:00,218.32,electronics,mobile,CA,84,330,0,0
1319,2024-02-24 23:00:00,11.65,restaurant,pos,IN,31,463,0,0
1320,2024-02-25 00:00:00,17.07,fuel,mobile,CA,56,315,1,0
1321,2024-02-25 01:00:00,69.25,fuel,pos,MX,39,537,1,0
1322,2024-02-25 02:00:00,170.86,grocery,pos,IN,44,172,1,0
1323,2024-02-25 03:00:00,104.04,electronics,mobile,CA,65,447,1,0
1324,2024-02-25 04:00:00,34.15,ecommerce,web,CA,71,258,1,0
1325,2024-02-25 05:00:00,124.08,restaurant,web,CA,50,346,1,0
1326,2024-02-25 06:00:00,34.17,ecommerce,web,FR,61,412,0,0
1327,2024-02-25 07:00:00,36.71,fuel,pos,CA,20,104,0,0
1328,2024-02-25 08:00:00,40.87,ecommerce,pos,CA,33,521,0,0
1329,2024-02-25 09:00:00,41.73,grocery,web,CA,68,437,0,0
1330,2024-02-25 10:00:00,41.97,electronics,web,CA,63,245,0,0
1331,2024-02-25 11:00:00,19.49,fuel,pos,CA,21,355,0,0
1332,2024-02-25 12:00:00,15.52,fuel,web,CA,78,398,0,0
1333,2024-02-25 13:00:00,49.54,restaurant,web,FR,45,273,0,0
1334,2024-02-25 14:00:00,31.62,restaurant,mobile,CA,38,381,0,0
1335,2024-02-25 15:00:00,60.28,restaurant,mobile,GB,49,335,0,0
1336,2024-02-25 16:00:00,15.58,grocery,web,IN,44,468,0,0
1337,2024-02-25 17:00:00,113.15,travel,web,US,52,139,0,1
1338,2024-02-25 18:00:00,47.91,restaurant,web,US,29,2,0,0
1339,2024-02-25 19:00:00,130.08,ecommerce,pos,CA,27,243,0,0
1340,2024-02-25 20:00:00,8.92,grocery,pos,US,85,495,0,0
1341,2024-02-25 21:00:00,130.82,electronics,pos,CA,68,74,0,0
1342,2024-02-25 22:00:00,13.13,fuel,mobile,CA,42,517,0,0
1343,2024-02-25 23:00:00,61.88,fuel,pos,US,75,246,0,0
1344,2024-02-26 00:00:00,145.66,restaurant,mobile,CA,72,125,1,0
1345,2024-02-26 01:00:00,13.01,travel,web,CA,65,280,1,0
1346,2024-02-26 02:00:00,33.28,ecommerce,web,US,67,487,1,0
1347,2024-02-26 03:00:00,76.15,ecommerce,mobile,CA,82,515,1,0
1348,2024-02-26 04:00:00,59.85,ecommerce,mobile,CA,74,368,1,0
1349,2024-02-26 05:00:00,76.31,grocery,pos,CA,35,316,1,0
1350,2024-02-26 06:00:00,105.52,electronics,mobile,CA,67,484,0,0
1351,2024-02-26 07:00:00,61.01,electronics,web,CA,28,546,0,0
1352,2024-02-26 08:00:00,23.98,ecommerce,pos,CA,52,478,0,0
1353,2024-02-26 09:00:00,20.61,ecommerce,mobile,CA,22,581,0,0
1354,2024-02-26 10:00:00,13.99,restaurant,mobile,US,29,499,0,0
1355,2024-02-26 11:00:00,19.7,grocery,pos,IN,67,29,0,0
1356,2024-02-26 12:00:00,38.56,fuel,atm,US,43,11,0,0
1357,2024-02-26 13:00:00,23.71,fuel,mobile,CA,29,358,0,0
1358,2024-02-26 14:00:00,54.71,electronics,web,US,84,575,0,0
1359,2024-02-26 15:00:00,13.21,grocery,pos,FR,81,179,0,0
1360,2024-02-26 16:00:00,72.52,travel,pos,IN,33,580,0,0
1361,2024-02-26 17:00:00,36.15,ecommerce,web,CA,58,511,0,0
1362,2024-02-26 18:00:00,69.61,travel,mobile,CA,37,84,0,0
1363,2024-02-26 19:00:00,60.04,grocery,web,CA,72,296,0,0
1364,2024-02-26 20:00:00,93.51,fuel,mobile,GB,64,132,0,0
1365,2024-02-26 21:00:00,9.47,fuel,pos,CA,47,46,0,0
1366,2024-02-26 22:00:00,89.7,grocery,mobile,FR,81,415,0,0
1367,2024-02-26 23:00:00,61.14,grocery,mobile,CA,67,129,0,0
1368,2024-02-27 00:00:00,38.52,grocery,mobile,US,28,336,1,0
1369,2024-02-27 01:00:00,237.3,ecommerce,mobile,CA,48,405,1,0
1370,2024-02-27 02:00:00,28.1,grocery,mobile,CA,74,259,1,0
1371,2024-02-27 03:00:00,39.2,restaurant,pos,CA,54,47,1,0
1372,2024-02-27 04:00:00,67.13,ecommerce,mobile,MX,24,41,1,0
1373,2024-02-27 05:00:00,102.74,electronics,atm,CA,70,227,1,0
1374,2024-02-27 06:00:00,41.26,restaurant,web,CA,50,25,0,0
1375,2024-02-27 07:00:00,34.16,grocery,pos,MX,34,523,0,0
1376,2024-02-27 08:00:00,207.64,travel,atm,IN,73,99,0,0
1377,2024-02-27 09:00:00,14.94,restaurant,pos,GB,78,17,0,0
1378,2024-02-27 10:00:00,76.83,travel,pos,MX,57,84,0,0
1379,2024-02-27 11:00:00,32.73,ecommerce,pos,CA,66,418,0,0
1380,2024-02-27 12:00:00,43.25,ecommerce,web,FR,34,353,0,0
1381,2024-02-27 13:00:00,81.54,grocery,web,CA,68,405,0,0
1382,2024-02-27 14:00:00,18.01,fuel,web,IN,79,208,0,0
1383,2024-02-27 15:00:00,49.11,restaurant,atm,GB,34,192,0,0
1384,2024-02-27 16:00:00,34.67,restaurant,web,CA,82,403,0,0
1385,2024-02-27 17:00:00,22.02,grocery,web,CA,24,67,0,0
1386,2024-02-27 18:00:00,319.27,electronics,mobile,MX,48,236,0,0
1387,2024-02-27 19:00:00,116.49,ecommerce,mobile,MX,22,61,0,0
1388,2024-02-27 20:00:00,27.34,restaurant,pos,US,48,254,0,0
1389,2024-02-27 21:00:00,30.45,grocery,pos,IN,61,582,0,0
1390,2024-02-27 22:00:00,29.7,restaurant,web,CA,77,510,0,0
1391,2024-02-27 23:00:00,24.81,electronics,mobile,CA,28,406,0,0
1392,2024-02-28 00:00:00,15.59,grocery,web,US,78,395,1,0
1393,2024-02-28 01:00:00,49.67,grocery,pos,CA,85,225,1,1
1394,2024-02-28 02:00:00,23.65,electronics,mobile,US,22,423,1,0
1395,2024-02-28 03:00:00,16.72,grocery,mobile,FR,83,500,1,0
1396,2024-02-28 04:00:00,19.17,fuel,web,CA,79,336,1,0
1397,2024-02-28 05:00:00,372.46,restaurant,mobile,FR,19,62,1,1
1398,2024-02-28 06:00:00,50.06,fuel,mobile,GB,22,417,0,0
1399,2024-02-28 07:00:00,161.24,ecommerce,mobile,CA,67,76,0,0
1400,2024-02-28 08:00:00,13.23,fuel,mobile,FR,46,194,0,0
1401,2024-02-28 09:00:00,45.38,grocery,mobile,GB,35,118,0,0
1402,2024-02-28 10:00:00,5.6,restaurant,web,CA,45,30,0,0
1403,2024-02-28 11:00:00,44.6,ecommerce,web,CA,41,458,0,0
1404,2024-02-28 12:00:00,51.62,grocery,mobile,CA,84,387,0,0
1405,2024-02-28 13:00:00,16.77,ecommerce,web,US,34,245,0,0
1406,2024-02-28 14:00:00,38.89,restaurant,web,CA,24,229,0,0
1407,2024-02-28 15:00:00,50.28,grocery,pos,CA,74,386,0,0
1408,2024-02-28 16:00:00,15.87,restaurant,mobile,IN,75,319,0,0
1409,2024-02-28 17:00:00,46.36,electronics,mobile,MX,78,139,0,0
1410,2024-02-28 18:00:00,51.63,electronics,pos,MX,84,288,0,0
1411,2024-02-28 19:00:00,19.98,restaurant,web,IN,20,467,0,0
1412,2024-02-28 20:00:00,20.53,restaurant,pos,CA,70,331,0,0
1413,2024-02-28 21:00:00,43.19,restaurant,atm,CA,36,481,0,0
1414,2024-02-28 22:00:00,20.25,grocery,mobile,US,46,305,0,0
1415,2024-02-28 23:00:00,415.59,electronics,web,CA,48,248,0,0
1416,2024-02-29 00:00:00,114.69,fuel,web,CA,85,446,1,0
1417,2024-02-29 01:00:00,33.77,fuel,mobile,GB,53,125,1,0
1418,2024-02-29 02:00:00,20.02,restaurant,web,CA,33,376,1,0
1419,2024-02-29 03:00:00,16.89,restaurant,atm,CA,23,378,1,0
1420,2024-02-29 04:00:00,130.7,electronics,pos,US,58,166,1,0
1421,2024-02-29 05:00:00,42.5,fuel,pos,US,74,153,1,0
1422,2024-02-29 06:00:00,22.78,fuel,web,CA,66,50,0,0
1423,2024-02-29 07:00:00,42.16,ecommerce,pos,CA,81,89,0,0
1424,2024-02-29 08:00:00,82.5,ecommerce,web,FR,20,57,0,0
1425,2024-02-29 09:00:00,63.91,ecommerce,mobile,IN,45,370,0,0
1426,2024-02-29 10:00:00,19.58,grocery,pos,CA,59,73,0,0
1427,2024-02-29 11:00:00,36.27,grocery,web,CA,76,308,0,0
1428,2024-02-29 12:00:00,57.0,electronics,mobile,US,39,66,0,0
1429,2024-02-29 13:00:00,13.88,fuel,mobile,CA,63,470,0,0
1430,2024-02-29 14:00:00,27.18,restaurant,web,CA,32,407,0,0
1431,2024-02-29 15:00:00,81.38,travel,pos,CA,58,175,0,0
1432,2024-02-29 16:00:00,16.94,grocery,web,CA,70,441,0,0
1433,2024-02-29 17:00:00,83.96,grocery,web,CA,73,135,0,0
1434,2024-02-29 18:00:00,23.02,grocery,mobile,CA,48,381,0,0
1435,2024-02-29 19:00:00,143.43,restaurant,web,FR,50,384,0,0
1436,2024-02-29 20:00:00,57.58,grocery,pos,CA,77,262,0,0
1437,2024-02-29 21:00:00,13.04,fuel,mobile,CA,55,421,0,0
1438,2024-02-29 22:00:00,77.53,restaurant,web,CA,41,569,0,0
1439,2024-02-29 23:00:00,14.32,restaurant,pos,FR,36,248,0,0
1440,2024-03-01 00:00:00,354.72,ecommerce,web,CA,66,170,1,1
1441,2024-03-01 01:00:00,40.16,grocery,atm,CA,66,265,1,0
1442,2024-03-01 02:00:00,53.38,grocery,mobile,US,54,341,1,0
1443,2024-03-01 03:00:00,33.68,grocery,pos,MX,28,74,1,0
1444,2024-03-01 04:00:00,41.62,grocery,mobile,GB,28,576,1,0
1445,2024-03-01 05:00:00,22.21,fuel,pos,CA,34,282,1,0
1446,2024-03-01 06:00:00,11.87,restaurant,web,CA,18,579,0,0
1447,2024-03-01 07:00:00,37.06,fuel,web,CA,50,577,0,0
1448,2024-03-01 08:00:00,343.3,travel,pos,US,46,38,0,1
1449,2024-03-01 09:00:00,11.22,grocery,pos,CA,44,68,0,0
1450,2024-03-01 10:00:00,393.16,electronics,atm,CA,81,109,0,0
1451,2024-03-01 11:00:00,234.47,travel,pos,CA,34,341,0,0
1452,2024-03-01 12:00:00,18.42,restaurant,mobile,IN,73,212,0,0
1453,2024-03-01 13:00:00,18.13,restaurant,mobile,CA,31,11,0,0
1454,2024-03-01 14:00:00,321.52,ecommerce,web,CA,59,339,0,0
1455,2024-03-01 15:00:00,76.25,grocery,pos,IN,76,195,0,0
1456,2024-03-01 16:00:00,167.56,ecommerce,pos,MX,74,506,0,0
1457,2024-03-01 17:00:00,47.91,ecommerce,pos,US,58,457,0,0
1458,2024-03-01 18:00:00,45.01,restaurant,web,US,32,507,0,0
1459,2024-03-01 19:00:00,82.25,ecommerce,atm,CA,43,340,0,0
1460,2024-03-01 20:00:00,83.98,electronics,mobile,GB,46,418,0,0
1461,2024-03-01 21:00:00,30.12,fuel,pos,CA,75,48,0,0
1462,2024-03-01 22:00:00,88.96,grocery,pos,IN,43,456,0,0
1463,2024-03-01 23:00:00,253.39,ecommerce,pos,CA,74,271,0,0
1464,2024-03-02 00:00:00,108.85,travel,atm,US,82,2,1,1
1465,2024-03-02 01:00:00,41.87,travel,pos,CA,25,47,1,0
1466,2024-03-02 02:00:00,263.63,ecommerce,pos,CA,81,185,1,1
1467,2024-03-02 03:00:00,266.63,ecommerce,web,CA,56,224,1,1
1468,2024-03-02 04:00:00,140.91,electronics,web,GB,58,125,1,1
1469,2024-03-02 05:00:00,164.44,grocery,pos,CA,38,462,1,0
1470,2024-03-02 06:00:00,36.66,restaurant,mobile,IN,40,268,0,0
1471,2024-03-02 07:00:00,14.45,grocery,pos,CA,54,155,0,0
1472,2024-03-02 08:00:00,10.06,grocery,pos,US,31,404,0,0
1473,2024-03-02 09:00:00,8.31,fuel,pos,US,66,272,0,0
1474,2024-03-02 10:00:00,27.41,fuel,web,CA,63,468,0,0
1475,2024-03-02 11:00:00,17.94,fuel,atm,US,18,300,0,0
1476,2024-03-02 12:00:00,35.67,ecommerce,web,MX,32,450,0,0
1477,2024-03-02 13:00:00,24.79,restaurant,mobile,US,52,512,0,0
1478,2024-03-02 14:00:00,59.09,fuel,pos,US,68,47,0,0
1479,2024-03-02 15:00:00,16.69,fuel,mobile,US,37,73,0,0
1480,2024-03-02 16:00:00,31.55,ecommerce,atm,CA,78,439,0,0
1481,2024-03-02 17:00:00,21.25,grocery,web,CA,54,330,0,0
1482,2024-03-02 18:00:00,312.66,travel,atm,CA,54,144,0,1
1483,2024-03-02 19:00:00,56.39,ecommerce,mobile,US,25,18,0,0
1484,2024-03-02 20:00:00,175.6,travel,mobile,IN,60,574,0,0
1485,2024-03-02 21:00:00,132.54,grocery,pos,CA,73,56,0,0
1486,2024-03-02 22:00:00,352.76,restaurant,mobile,CA,32,278,0,1
1487,2024-03-02 23:00:00,48.58,fuel,web,CA,54,132,0,0
1488,2024-03-03 00:00:00,44.44,restaurant,atm,US,18,237,1,0
1489,2024-03-03 01:00:00,9.4,fuel,atm,MX,32,432,1,0
1490,2024-03-03 02:00:00,45.64,grocery,web,MX,22,305,1,1
1491,2024-03-03 03:00:00,103.92,electronics,atm,MX,70,24,1,0
1492,2024-03-03 04:00:00,304.7,travel,mobile,GB,85,52,1,1
1493,2024-03-03 05:00:00,69.07,electronics,web,CA,20,567,1,0
1494,2024-03-03 06:00:00,71.95,ecommerce,pos,CA,65,151,0,0
1495,2024-03-03 07:00:00,235.33,travel,pos,CA,58,257,0,0
1496,2024-03-03 08:00:00,150.74,restaurant,pos,IN,65,472,0,0
1497,2024-03-03 09:00:00,557.62,travel,pos,GB,52,504,0,1
1498,2024-03-03 10:00:00,187.69,ecommerce,atm,CA,85,170,0,0
1499,2024-03-03 11:00:00,262.62,travel,pos,CA,20,133,0,0
1500,2024-03-03 12:00:00,92.58,travel,mobile,CA,28,262,0,0
1501,2024-03-03 13:00:00,52.5,restaurant,mobile,IN,34,203,0,0
1502,2024-03-03 14:00:00,29.97,ecommerce,mobile,CA,71,421,0,0
1503,2024-03-03 15:00:00,49.88,ecommerce,pos,US,23,436,0,0
1504,2024-03-03 16:00:00,487.03,electronics,web,CA,26,156,0,1
1505,2024-03-03 17:00:00,44.3,fuel,web,US,67,227,0,0
1506,2024-03-03 18:00:00,120.55,electronics,web,US,46,439,0,0
1507,2024-03-03 19:00:00,37.6,fuel,pos,CA,65,305,0,0
1508,2024-03-03 20:00:00,30.11,grocery,mobile,GB,42,331,0,0
1509,2024-03-03 21:00:00,14.12,electronics,pos,CA,24,486,0,0
1510,2024-03-03 22:00:00,10.5,grocery,web,GB,58,391,0,0
1511,2024-03-03 23:00:00,57.09,grocery,web,CA,25,391,0,0
1512,2024-03-04 00:00:00,59.61,travel,pos,US,50,289,1,0
1513,2024-03-04 01:00:00,89.21,electronics,mobile,CA,77,502,1,0
1514,2024-03-04 02:00:00,9.04,restaurant,pos,US,30,13,1,0
1515,2024-03-04 03:00:00,31.45,ecommerce,atm,CA,31,51,1,0
1516,2024-03-04 04:00:00,32.63,grocery,mobile,US,82,406,1,0
1517,2024-03-04 05:00:00,62.7,restaurant,web,CA,38,365,1,0
1518,2024-03-04 06:00:00,90.11,grocery,pos,CA,43,168,0,0
1519,2024-03-04 07:00:00,16.91,grocery,pos,GB,64,361,0,0
1520,2024-03-04 08:00:00,79.15,ecommerce,atm,CA,26,64,0,0
1521,2024-03-04 09:00:00,7.57,fuel,web,CA,22,364,0,0
1522,2024-03-04 10:00:00,28.72,restaurant,pos,US,75,217,0,0
1523,2024-03-04 11:00:00,231.78,electronics,web,CA,82,353,0,0
1524,2024-03-04 12:00:00,92.52,electronics,pos,FR,85,204,0,0
1525,2024-03-04 13:00:00,107.05,grocery,web,CA,19,435,0,0
1526,2024-03-04 14:00:00,127.55,ecommerce,web,IN,54,67,0,0
1527,2024-03-04 15:00:00,33.92,fuel,pos,FR,75,507,0,0
1528,2024-03-04 16:00:00,26.17,grocery,mobile,CA,75,297,0,0
1529,2024-03-04 17:00:00,37.13,ecommerce,pos,CA,42,137,0,0
1530,2024-03-04 18:00:00,16.17,ecommerce,web,MX,51,578,0,0
1531,2024-03-04 19:00:00,10.21,grocery,mobile,GB,28,62,0,0
1532,2024-03-04 20:00:00,66.84,fuel,atm,CA,27,322,0,0
1533,2024-03-04 21:00:00,383.79,electronics,web,CA,43,44,0,0
1534,2024-03-04 22:00:00,12.38,grocery,atm,CA,33,540,0,0
1535,2024-03-04 23:00:00,29.03,fuel,web,GB,84,95,0,0
1536,2024-03-05 00:00:00,23.83,electronics,mobile,MX,23,151,1,0
1537,2024-03-05 01:00:00,40.8,electronics,pos,CA,53,394,1,0
1538,2024-03-05 02:00:00,124.17,electronics,mobile,CA,55,531,1,0
1539,2024-03-05 03:00:00,17.12,fuel,pos,GB,22,250,1,0
