transaction_id,timestamp,amount,merchant_category,channel,country,customer_age,customer_tenure_months,is_night,label_fraud
1884,2024-03-19 12:00:00,117.62,restaurant,web,CA,60,66,0,0
1885,2024-03-19 13:00:00,145.21,grocery,pos,CA,44,131,0,0
1886,2024-03-19 14:00:00,47.14,grocery,mobile,CA,65,193,0,0
1887,2024-03-19 15:00:00,158.17,travel,pos,IN,39,64,0,0
1888,2024-03-19 16:00:00,77.35,ecommerce,mobile,MX,51,35,0,1
1889,2024-03-19 17:00:00,118.7,restaurant,web,CA,60,152,0,0
1890,2024-03-19 18:00:00,169.17,ecommerce,pos,CA,33,175,0,0
1891,2024-03-19 19:00:00,120.58,travel,mobile,CA,31,112,0,0
1892,2024-03-19 20:00:00,80.73,restaurant,atm,CA,56,52,0,0
1893,2024-03-19 21:00:00,110.14,restaurant,pos,MX,29,34,0,0
1894,2024-03-19 22:00:00,112.05,grocery,mobile,FR,72,84,0,0
1895,2024-03-19 23:00:00,86.7,grocery,mobile,GB,23,80,1,0
1896,2024-03-20 00:00:00,96.71,grocery,mobile,CA,57,222,1,0
1897,2024-03-20 01:00:00,263.88,electronics,atm,GB,30,111,1,0
1898,2024-03-20 02:00:00,170.48,fuel,web,CA,41,231,1,0
1899,2024-03-20 03:00:00,93.41,grocery,mobile,CA,76,153,1,1
1900,2024-03-20 04:00:00,182.73,fuel,mobile,CA,63,197,1,0
1901,2024-03-20 05:00:00,89.96,fuel,web,MX,61,157,1,0
1902,2024-03-20 06:00:00,225.58,ecommerce,web,GB,28,229,0,0
1903,2024-03-20 07:00:00,153.27,travel,pos,CA,78,92,0,0
1904,2024-03-20 08:00:00,110.34,electronics,mobile,CA,53,192,0,0
1905,2024-03-20 09:00:00,160.29,fuel,mobile,IN,27,181,0,0
1906,2024-03-20 10:00:00,21.38,electronics,web,CA,18,186,0,0
1907,2024-03-20 11:00:00,18.59,ecommerce,web,CA,80,41,0,0
1908,2024-03-20 12:00:00,12.55,grocery,pos,CA,29,87,0,0
1909,2024-03-20 13:00:00,132.86,restaurant,pos,CA,22,224,0,0
1910,2024-03-20 14:00:00,275.93,fuel,web,FR,53,238,0,0
1911,2024-03-20 15:00:00,320.82,travel,web,CA,34,51,0,0
1912,2024-03-20 16:00:00,177.42,restaurant,mobile,CA,75,126,0,0
1913,2024-03-20 17:00:00,165.08,ecommerce,web,CA,39,146,0,0
1914,2024-03-20 18:00:00,42.1,electronics,mobile,CA,48,41,0,0
1915,2024-03-20 19:00:00,71.16,grocery,pos,CA,43,99,0,0
1916,2024-03-20 20:00:00,49.1,electronics,atm,GB,30,189,0,0
1917,2024-03-20 21:00:00,64.12,travel,pos,CA,80,107,0,0
1918,2024-03-20 22:00:00,104.87,fuel,web,IN,84,24,0,0
1919,2024-03-20 23:00:00,77.51,travel,web,GB,80,47,1,0
1920,2024-03-21 00:00:00,58.14,electronics,pos,CA,28,28,1,0
1921,2024-03-21 01:00:00,187.31,electronics,pos,CA,81,36,1,0
1922,2024-03-21 02:00:00,23.45,restaurant,pos,CA,49,21,1,1
1923,2024-03-21 03:00:00,141.53,travel,mobile,CA,27,184,1,0
1924,2024-03-21 04:00:00,306.67,travel,pos,CA,71,69,1,0
1925,2024-03-21 05:00:00,37.26,travel,atm,CA,72,154,1,0
1926,2024-03-21 06:00:00,107.73,grocery,pos,CA,79,182,0,0
1927,2024-03-21 07:00:00,94.26,electronics,atm,CA,72,215,0,0
1928,2024-03-21 08:00:00,219.09,ecommerce,pos,CA,52,44,0,0
1929,2024-03-21 09:00:00,296.25,grocery,pos,CA,84,161,0,0
1930,2024-03-21 10:00:00,9.34,grocery,pos,CA,82,154,0,0
1931,2024-03-21 11:00:00,164.7,grocery,mobile,CA,34,121,0,0
1932,2024-03-21 12:00:00,78.12,restaurant,web,CA,59,150,0,0
1933,2024-03-21 13:00:00,110.46,ecommerce,pos,CA,76,148,0,0
1934,2024-03-21 14:00:00,357.99,travel,pos,MX,28,2,0,1
1935,2024-03-21 15:00:00,15.27,restaurant,pos,CA,45,41,0,0
1936,2024-03-21 16:00:00,142.84,electronics,web,CA,56,54,0,0
1937,2024-03-21 17:00:00,162.09,fuel,pos,CA,71,185,0,0
1938,2024-03-21 18:00:00,217.72,restaurant,mobile,CA,28,146,0,0
1939,2024-03-21 19:00:00,128.82,fuel,web,CA,75,133,0,0
1940,2024-03-21 20:00:00,147.72,electronics,mobile,CA,57,224,0,0
1941,2024-03-21 21:00:00,84.75,ecommerce,web,CA,21,46,0,0
1942,2024-03-21 22:00:00,144.22,fuel,pos,CA,81,75,0,0
1943,2024-03-21 23:00:00,89.11,grocery,atm,CA,65,149,1,0
1944,2024-03-22 00:00:00,175.94,restaurant,pos,CA,48,150,1,0
1945,2024-03-22 01:00:00,86.74,fuel,web,CA,19,3,1,0
1946,2024-03-22 02:00:00,153.94,electronics,mobile,US,60,9,1,0
1947,2024-03-22 03:00:00,117.37,grocery,pos,CA,58,2,1,0
1948,2024-03-22 04:00:00,221.34,fuel,pos,CA,77,238,1,0
1949,2024-03-22 05:00:00,115.37,electronics,pos,CA,63,28,1,0
1950,2024-03-22 06:00:00,39.57,ecommerce,pos,CA,57,34,0,0
1951,2024-03-22 07:00:00,233.57,electronics,pos,CA,76,181,0,0
1952,2024-03-22 08:00:00,38.48,ecommerce,pos,CA,62,59,0,0
1953,2024-03-22 09:00:00,61.16,grocery,pos,CA,59,10,0,1
1954,2024-03-22 10:00:00,66.39,electronics,mobile,CA,38,83,0,0
1955,2024-03-22 11:00:00,243.7,travel,web,CA,20,93,0,1
1956,2024-03-22 12:00:00,72.21,restaurant,web,CA,83,2,0,0
1957,2024-03-22 13:00:00,402.4,travel,web,CA,28,48,0,0
1958,2024-03-22 14:00:00,215.05,travel,mobile,CA,41,134,0,0
1959,2024-03-22 15:00:00,140.09,travel,mobile,CA,67,44,0,0
1960,2024-03-22 16:00:00,115.06,restaurant,mobile,CA,38,182,0,0
1961,2024-03-22 17:00:00,145.7,travel,mobile,CA,42,199,0,0
1962,2024-03-22 18:00:00,166.9,ecommerce,pos,CA,21,36,0,0
1963,2024-03-22 19:00:00,178.07,electronics,web,US,60,136,0,0
1964,2024-03-22 20:00:00,170.0,grocery,web,CA,64,83,0,0
1965,2024-03-22 21:00:00,128.06,travel,web,CA,40,10,0,0
1966,2024-03-22 22:00:00,102.24,travel,web,CA,77,161,0,0
1967,2024-03-22 23:00:00,106.39,grocery,pos,CA,38,229,1,0
1968,2024-03-23 00:00:00,102.46,grocery,pos,CA,83,102,1,0
1969,2024-03-23 01:00:00,222.04,travel,mobile,GB,68,219,1,0
1970,2024-03-23 02:00:00,173.42,ecommerce,web,US,32,93,1,1
1971,2024-03-23 03:00:00,144.63,grocery,pos,CA,75,19,1,1
1972,2024-03-23 04:00:00,179.03,electronics,pos,CA,43,18,1,0
1973,2024-03-23 05:00:00,137.53,electronics,web,CA,76,115,1,0
1974,2024-03-23 06:00:00,118.32,ecommerce,web,GB,62,179,0,0
1975,2024-03-23 07:00:00,85.03,restaurant,web,CA,83,23,0,0
1976,2024-03-23 08:00:00,221.17,fuel,pos,CA,52,129,0,1
1977,2024-03-23 09:00:00,205.28,ecommerce,pos,CA,81,59,0,0
1978,2024-03-23 10:00:00,50.44,travel,pos,CA,44,107,0,0
1979,2024-03-23 11:00:00,156.63,fuel,mobile,CA,48,131,0,0
1980,2024-03-23 12:00:00,32.55,travel,pos,CA,29,10,0,0
1981,2024-03-23 13:00:00,4.17,electronics,pos,CA,62,123,0,0
1982,2024-03-23 14:00:00,63.6,grocery,mobile,CA,49,199,0,0
1983,2024-03-23 15:00:00,197.62,travel,mobile,CA,71,49,0,0
1984,2024-03-23 16:00:00,205.78,electronics,pos,CA,83,56,0,0
1985,2024-03-23 17:00:00,166.18,ecommerce,mobile,CA,49,90,0,0
1986,2024-03-23 18:00:00,185.26,travel,atm,MX,32,144,0,0
1987,2024-03-23 19:00:00,166.46,electronics,mobile,CA,72,39,0,0
1988,2024-03-23 20:00:00,62.27,grocery,mobile,CA,58,109,0,0
1989,2024-03-23 21:00:00,158.87,travel,mobile,CA,57,96,0,0
1990,2024-03-23 22:00:00,192.04,restaurant,pos,CA,66,204,0,0
1991,2024-03-23 23:00:00,187.89,electronics,web,MX,55,44,1,0
1992,2024-03-24 00:00:00,227.0,travel,web,CA,73,8,1,0
1993,2024-03-24 01:00:00,183.75,grocery,web,CA,51,136,1,0
1994,2024-03-24 02:00:00,151.63,travel,web,CA,18,45,1,0
1995,2024-03-24 03:00:00,216.31,travel,mobile,CA,27,139,1,0
1996,2024-03-24 04:00:00,117.61,restaurant,atm,CA,57,97,1,0
1997,2024-03-24 05:00:00,40.63,electronics,pos,CA,33,153,1,0
1998,2024-03-24 06:00:00,105.32,fuel,pos,CA,63,17,0,0
1999,2024-03-24 07:00:00,52.96,travel,web,CA,41,223,0,0
2000,2024-03-24 08:00:00,59.23,fuel,pos,CA,31,83,0,0
2001,2024-03-24 09:00:00,106.99,ecommerce,web,CA,56,237,0,0
2002,2024-03-24 10:00:00,48.68,travel,pos,CA,35,183,0,0
2003,2024-03-24 11:00:00,92.28,fuel,web,CA,58,79,0,0
2004,2024-03-24 12:00:00,50.43,ecommerce,web,CA,73,56,0,0
2005,2024-03-24 13:00:00,139.2,restaurant,pos,MX,53,44,0,0
2006,2024-03-24 14:00:00,120.11,electronics,pos,CA,41,53,0,0
2007,2024-03-24 15:00:00,46.46,travel,pos,MX,46,163,0,0
2008,2024-03-24 16:00:00,179.33,electronics,pos,CA,39,39,0,0
2009,2024-03-24 17:00:00,204.38,ecommerce,mobile,CA,28,130,0,0
2010,2024-03-24 18:00:00,24.68,electronics,web,CA,58,98,0,1
2011,2024-03-24 19:00:00,51.35,electronics,pos,CA,66,25,0,0
2012,2024-03-24 20:00:00,50.78,grocery,web,CA,28,166,0,0
2013,2024-03-24 21:00:00,35.41,ecommerce,pos,CA,69,196,0,0
2014,2024-03-24 22:00:00,194.65,electronics,mobile,CA,84,80,0,0
2015,2024-03-24 23:00:00,102.56,fuel,pos,CA,25,32,1,0
2016,2024-03-25 00:00:00,96.19,ecommerce,mobile,CA,48,79,1,0
2017,2024-03-25 01:00:00,60.35,grocery,web,CA,23,234,1,1
2018,2024-03-25 02:00:00,177.19,travel,web,CA,30,78,1,0
2019,2024-03-25 03:00:00,8.47,restaurant,mobile,US,23,169,1,0
2020,2024-03-25 04:00:00,125.39,electronics,mobile,US,84,79,1,1
2021,2024-03-25 05:00:00,144.96,fuel,mobile,IN,44,71,1,0
2022,2024-03-25 06:00:00,242.46,grocery,web,CA,62,7,0,0
2023,2024-03-25 07:00:00,2.21,ecommerce,pos,US,43,200,0,0
2024,2024-03-25 08:00:00,151.76,restaurant,mobile,MX,21,211,0,0
2025,2024-03-25 09:00:00,136.55,restaurant,pos,CA,54,18,0,0
2026,2024-03-25 10:00:00,282.05,electronics,mobile,CA,38,17,0,0
2027,2024-03-25 11:00:00,231.51,grocery,mobile,FR,45,210,0,0
2028,2024-03-25 12:00:00,138.87,grocery,mobile,IN,49,211,0,0
2029,2024-03-25 13:00:00,75.75,fuel,mobile,CA,70,117,0,0
2030,2024-03-25 14:00:00,192.64,travel,pos,CA,50,104,0,0
2031,2024-03-25 15:00:00,32.38,travel,web,US,43,77,0,0
2032,2024-03-25 16:00:00,162.87,travel,pos,CA,34,59,0,0
2033,2024-03-25 17:00:00,165.49,restaurant,pos,CA,73,11,0,0
2034,2024-03-25 18:00:00,215.42,restaurant,web,IN,47,125,0,0
2035,2024-03-25 19:00:00,368.37,ecommerce,pos,US,22,51,0,0
2036,2024-03-25 20:00:00,155.32,restaurant,mobile,FR,23,7,0,0
2037,2024-03-25 21:00:00,74.19,restaurant,atm,CA,79,155,0,0
2038,2024-03-25 22:00:00,117.7,grocery,web,CA,27,187,0,0
2039,2024-03-25 23:00:00,39.22,ecommerce,pos,IN,27,37,1,1
2040,2024-03-26 00:00:00,57.48,grocery,mobile,CA,61,5,1,0
2041,2024-03-26 01:00:00,83.16,fuel,mobile,US,73,62,1,0
2042,2024-03-26 02:00:00,72.83,fuel,mobile,CA,21,200,1,0
2043,2024-03-26 03:00:00,133.71,ecommerce,web,CA,30,74,1,1
2044,2024-03-26 04:00:00,45.98,ecommerce,mobile,CA,36,229,1,1
2045,2024-03-26 05:00:00,220.89,restaurant,pos,CA,79,90,1,0
2046,2024-03-26 06:00:00,120.02,fuel,mobile,CA,26,79,0,0
2047,2024-03-26 07:00:00,119.16,electronics,mobile,CA,63,55,0,0
2048,2024-03-26 08:00:00,90.49,travel,mobile,CA,73,144,0,0
2049,2024-03-26 09:00:00,133.97,restaurant,pos,CA,57,221,0,0
2050,2024-03-26 10:00:00,194.26,travel,mobile,CA,84,92,0,0
2051,2024-03-26 11:00:00,41.96,fuel,web,CA,79,74,0,0
2052,2024-03-26 12:00:00,60.77,travel,web,CA,63,56,0,1
2053,2024-03-26 13:00:00,92.66,electronics,mobile,CA,23,232,0,0
2054,2024-03-26 14:00:00,1.13,electronics,pos,CA,46,179,0,0
2055,2024-03-26 15:00:00,46.27,grocery,pos,CA,36,196,0,0
2056,2024-03-26 16:00:00,77.14,ecommerce,mobile,CA,32,174,0,0
2057,2024-03-26 17:00:00,198.7,travel,mobile,CA,74,61,0,0
2058,2024-03-26 18:00:00,143.63,electronics,mobile,CA,55,104,0,0
2059,2024-03-26 19:00:00,137.42,ecommerce,pos,CA,38,117,0,0
2060,2024-03-26 20:00:00,196.58,ecommerce,mobile,FR,68,78,0,0
2061,2024-03-26 21:00:00,107.64,grocery,pos,GB,56,236,0,0
2062,2024-03-26 22:00:00,155.14,ecommerce,mobile,CA,37,33,0,0
2063,2024-03-26 23:00:00,110.71,ecommerce,pos,CA,19,55,1,0
2064,2024-03-27 00:00:00,143.88,restaurant,mobile,FR,49,18,1,1
2065,2024-03-27 01:00:00,67.55,fuel,web,CA,21,140,1,0
2066,2024-03-27 02:00:00,99.49,grocery,atm,CA,24,74,1,0
2067,2024-03-27 03:00:00,107.91,grocery,web,CA,20,21,1,0
2068,2024-03-27 04:00:00,248.05,travel,web,IN,42,97,1,0
2069,2024-03-27 05:00:00,203.36,ecommerce,pos,CA,26,206,1,0
2070,2024-03-27 06:00:00,206.89,travel,mobile,CA,43,201,0,0
2071,2024-03-27 07:00:00,231.25,restaurant,web,CA,81,154,0,0
2072,2024-03-27 08:00:00,127.98,electronics,pos,FR,35,207,0,0
2073,2024-03-27 09:00:00,137.76,ecommerce,web,CA,19,149,0,0
2074,2024-03-27 10:00:00,64.41,electronics,mobile,CA,18,150,0,0
2075,2024-03-27 11:00:00,91.55,fuel,pos,CA,65,183,0,0
2076,2024-03-27 12:00:00,175.42,restaurant,pos,US,80,46,0,0
2077,2024-03-27 13:00:00,228.35,ecommerce,web,CA,53,41,0,0
2078,2024-03-27 14:00:00,107.45,travel,mobile,US,80,235,0,0
2079,2024-03-27 15:00:00,79.48,travel,pos,CA,43,5,0,0
2080,2024-03-27 16:00:00,120.05,ecommerce,mobile,CA,23,44,0,0
2081,2024-03-27 17:00:00,174.11,travel,mobile,CA,43,144,0,0
2082,2024-03-27 18:00:00,9.95,ecommerce,pos,US,60,163,0,0
2083,2024-03-27 19:00:00,86.66,grocery,pos,CA,18,5,0,0
2084,2024-03-27 20:00:00,70.45,travel,mobile,CA,26,62,0,0
2085,2024-03-27 21:00:00,10.14,ecommerce,atm,CA,44,90,0,0
2086,2024-03-27 22:00:00,74.27,ecommerce,mobile,CA,20,26,0,0
2087,2024-03-27 23:00:00,106.7,travel,web,CA,78,61,1,0
2088,2024-03-28 00:00:00,79.21,grocery,pos,CA,19,179,1,0
2089,2024-03-28 01:00:00,250.72,travel,web,CA,48,69,1,0
2090,2024-03-28 02:00:00,149.41,ecommerce,web,CA,82,184,1,0
2091,2024-03-28 03:00:00,147.04,grocery,pos,CA,35,50,1,0
2092,2024-03-28 04:00:00,176.0,electronics,web,FR,23,125,1,0
2093,2024-03-28 05:00:00,17.51,fuel,pos,CA,59,36,1,0
2094,2024-03-28 06:00:00,213.52,travel,web,CA,21,152,0,0
2095,2024-03-28 07:00:00,113.18,restaurant,pos,CA,21,207,0,0
2096,2024-03-28 08:00:00,180.34,ecommerce,pos,CA,82,30,0,0
2097,2024-03-28 09:00:00,23.53,grocery,mobile,CA,58,69,0,0
2098,2024-03-28 10:00:00,19.84,grocery,pos,CA,60,232,0,0
2099,2024-03-28 11:00:00,193.61,electronics,web,GB,72,176,0,0
2100,2024-03-28 12:00:00,153.88,travel,pos,CA,36,22,0,0
2101,2024-03-28 13:00:00,38.82,restaurant,pos,CA,38,33,0,0
2102,2024-03-28 14:00:00,41.73,grocery,pos,CA,75,69,0,0
2103,2024-03-28 15:00:00,221.29,electronics,pos,CA,47,96,0,0
2104,2024-03-28 16:00:00,12.95,ecommerce,pos,CA,24,50,0,0
2105,2024-03-28 17:00:00,267.84,electronics,mobile,CA,81,23,0,1
2106,2024-03-28 18:00:00,38.94,travel,pos,CA,19,138,0,0
2107,2024-03-28 19:00:00,177.46,electronics,pos,CA,84,164,0,0
2108,2024-03-28 20:00:00,90.42,grocery,mobile,CA,26,114,0,0
2109,2024-03-28 21:00:00,174.29,grocery,pos,CA,40,17,0,0
2110,2024-03-28 22:00:00,71.03,fuel,mobile,IN,31,181,0,0
2111,2024-03-28 23:00:00,105.35,electronics,pos,CA,71,91,1,0
2112,2024-03-29 00:00:00,123.68,ecommerce,pos,CA,62,237,1,0
2113,2024-03-29 01:00:00,29.8,restaurant,web,CA,33,136,1,0
2114,2024-03-29 02:00:00,186.67,restaurant,atm,CA,74,232,1,0
2115,2024-03-29 03:00:00,73.81,travel,pos,CA,25,172,1,0
2116,2024-03-29 04:00:00,99.43,fuel,web,CA,42,189,1,0
2117,2024-03-29 05:00:00,30.51,electronics,pos,CA,58,122,1,0
2118,2024-03-29 06:00:00,110.61,ecommerce,pos,CA,79,134,0,0
2119,2024-03-29 07:00:00,102.81,fuel,mobile,CA,35,71,0,0
2120,2024-03-29 08:00:00,337.14,grocery,pos,CA,67,90,0,0
2121,2024-03-29 09:00:00,190.61,travel,mobile,CA,58,209,0,0
2122,2024-03-29 10:00:00,118.27,electronics,pos,CA,51,165,0,0
2123,2024-03-29 11:00:00,96.34,restaurant,mobile,FR,29,54,0,0
2124,2024-03-29 12:00:00,122.02,ecommerce,web,CA,59,23,0,0
2125,2024-03-29 13:00:00,169.24,grocery,mobile,CA,72,219,0,0
2126,2024-03-29 14:00:00,13.73,fuel,pos,CA,76,185,0,0
2127,2024-03-29 15:00:00,220.29,travel,mobile,CA,68,51,0,0
2128,2024-03-29 16:00:00,184.38,fuel,mobile,US,70,232,0,0
2129,2024-03-29 17:00:00,184.64,restaurant,web,US,26,58,0,0
2130,2024-03-29 18:00:00,159.46,fuel,mobile,CA,20,147,0,0
2131,2024-03-29 19:00:00,121.77,ecommerce,web,US,25,155,0,0
2132,2024-03-29 20:00:00,180.56,grocery,mobile,CA,76,217,0,1
2133,2024-03-29 21:00:00,173.26,electronics,pos,US,47,232,0,1
2134,2024-03-29 22:00:00,88.14,ecommerce,web,CA,84,25,0,0
2135,2024-03-29 23:00:00,68.38,restaurant,mobile,CA,72,149,1,0
2136,2024-03-30 00:00:00,129.17,travel,pos,MX,51,123,1,0
2137,2024-03-30 01:00:00,259.41,restaurant,web,CA,60,25,1,0
2138,2024-03-30 02:00:00,8.48,restaurant,atm,IN,45,125,1,0
2139,2024-03-30 03:00:00,12.08,fuel,web,CA,54,179,1,0
2140,2024-03-30 04:00:00,134.83,travel,pos,CA,47,71,1,0
2141,2024-03-30 05:00:00,124.58,ecommerce,pos,CA,79,35,1,0
2142,2024-03-30 06:00:00,135.6,restaurant,mobile,CA,46,70,0,0
2143,2024-03-30 07:00:00,141.96,ecommerce,atm,CA,19,104,0,0
2144,2024-03-30 08:00:00,99.91,electronics,atm,CA,74,178,0,0
2145,2024-03-30 09:00:00,254.09,fuel,mobile,IN,74,143,0,0
2146,2024-03-30 10:00:00,24.08,ecommerce,web,US,59,152,0,0
2147,2024-03-30 11:00:00,45.44,travel,pos,CA,66,49,0,1
2148,2024-03-30 12:00:00,110.71,restaurant,pos,CA,74,68,0,0
2149,2024-03-30 13:00:00,27.89,electronics,pos,CA,35,7,0,0
2150,2024-03-30 14:00:00,104.17,travel,pos,CA,44,94,0,0
2151,2024-03-30 15:00:00,269.53,fuel,mobile,IN,71,128,0,0
2152,2024-03-30 16:00:00,121.88,electronics,mobile,CA,41,81,0,0
2153,2024-03-30 17:00:00,140.76,electronics,web,CA,51,182,0,0
2154,2024-03-30 18:00:00,6.59,electronics,atm,CA,39,38,0,0
2155,2024-03-30 19:00:00,64.53,restaurant,atm,IN,80,94,0,0
2156,2024-03-30 20:00:00,86.23,grocery,mobile,CA,53,45,0,0
2157,2024-03-30 21:00:00,91.41,electronics,web,FR,78,103,0,0
2158,2024-03-30 22:00:00,235.35,travel,pos,CA,59,137,0,0
2159,2024-03-30 23:00:00,170.19,travel,web,CA,50,55,1,0
2160,2024-03-31 00:00:00,19.97,fuel,pos,CA,26,211,1,1
2161,2024-03-31 01:00:00,142.19,ecommerce,pos,CA,42,52,1,0
2162,2024-03-31 02:00:00,164.84,ecommerce,mobile,CA,30,205,1,0
2163,2024-03-31 03:00:00,222.61,grocery,pos,CA,64,111,1,0
2164,2024-03-31 04:00:00,262.25,restaurant,pos,CA,62,49,1,0
2165,2024-03-31 05:00:00,28.64,restaurant,web,GB,22,229,1,0
2166,2024-03-31 06:00:00,47.02,electronics,web,CA,48,183,0,0
2167,2024-03-31 07:00:00,6.82,grocery,pos,IN,48,211,0,0
2168,2024-03-31 08:00:00,98.94,fuel,pos,CA,58,70,0,0
2169,2024-03-31 09:00:00,161.97,fuel,atm,CA,63,204,0,0
2170,2024-03-31 10:00:00,208.86,ecommerce,pos,GB,69,207,0,0
2171,2024-03-31 11:00:00,113.16,fuel,mobile,US,22,111,0,0
2172,2024-03-31 12:00:00,91.21,electronics,web,CA,29,131,0,0
2173,2024-03-31 13:00:00,133.66,travel,web,CA,38,68,0,0
2174,2024-03-31 14:00:00,44.84,fuel,pos,MX,26,101,0,0
2175,2024-03-31 15:00:00,308.06,grocery,mobile,US,34,38,0,0
2176,2024-03-31 16:00:00,24.69,electronics,mobile,US,41,198,0,1
2177,2024-03-31 17:00:00,136.63,fuel,pos,CA,44,49,0,1
2178,2024-03-31 18:00:00,302.12,restaurant,pos,CA,25,92,0,0
2179,2024-03-31 19:00:00,120.61,fuel,pos,MX,61,8,0,0
2180,2024-03-31 20:00:00,102.9,restaurant,mobile,CA,79,116,0,0
2181,2024-03-31 21:00:00,87.83,electronics,web,CA,46,95,0,0
2182,2024-03-31 22:00:00,103.76,fuel,pos,CA,41,213,0,0
2183,2024-03-31 23:00:00,243.56,restaurant,pos,CA,51,173,1,0
2184,2024-04-01 00:00:00,79.07,travel,web,CA,77,29,1,1
2185,2024-04-01 01:00:00,258.01,ecommerce,mobile,CA,48,79,1,0
2186,2024-04-01 02:00:00,8.16,electronics,web,CA,21,177,1,0
2187,2024-04-01 03:00:00,96.0,restaurant,pos,CA,26,24,1,0
2188,2024-04-01 04:00:00,81.37,grocery,pos,CA,71,149,1,0
2189,2024-04-01 05:00:00,172.97,fuel,web,CA,18,113,1,0
2190,2024-04-01 06:00:00,23.83,restaurant,pos,CA,78,23,0,0
2191,2024-04-01 07:00:00,161.6,restaurant,mobile,US,48,95,0,0
2192,2024-04-01 08:00:00,302.19,restaurant,web,CA,62,226,0,0
2193,2024-04-01 09:00:00,2.69,ecommerce,pos,CA,77,156,0,0
2194,2024-04-01 10:00:00,137.07,grocery,web,FR,59,160,0,0
2195,2024-04-01 11:00:00,60.42,grocery,mobile,CA,44,150,0,0
2196,2024-04-01 12:00:00,158.33,travel,web,CA,75,190,0,0
2197,2024-04-01 13:00:00,121.72,ecommerce,mobile,CA,51,67,0,0
2198,2024-04-01 14:00:00,62.27,restaurant,web,US,27,118,0,0
2199,2024-04-01 15:00:00,163.91,electronics,mobile,US,83,73,0,0
2200,2024-04-01 16:00:00,282.39,ecommerce,mobile,CA,42,6,0,0
2201,2024-04-01 17:00:00,102.82,ecommerce,pos,CA,20,65,0,0
2202,2024-04-01 18:00:00,184.78,grocery,pos,CA,51,22,0,0
2203,2024-04-01 19:00:00,3.61,travel,mobile,CA,45,179,0,0
2204,2024-04-01 20:00:00,33.92,travel,mobile,CA,26,196,0,0
2205,2024-04-01 21:00:00,162.52,ecommerce,mobile,CA,28,109,0,0
2206,2024-04-01 22:00:00,253.57,ecommerce,mobile,CA,56,116,0,0
2207,2024-04-01 23:00:00,152.01,fuel,pos,CA,30,185,1,0
2208,2024-04-02 00:00:00,91.82,restaurant,web,CA,28,200,1,1
2209,2024-04-02 01:00:00,119.94,grocery,atm,CA,52,55,1,0
2210,2024-04-02 02:00:00,7.46,restaurant,mobile,CA,25,229,1,0
2211,2024-04-02 03:00:00,174.41,electronics,pos,CA,24,170,1,0
2212,2024-04-02 04:00:00,199.41,electronics,pos,CA,74,180,1,0
2213,2024-04-02 05:00:00,79.31,travel,web,GB,52,189,1,0
2214,2024-04-02 06:00:00,77.7,grocery,web,CA,28,19,0,0
2215,2024-04-02 07:00:00,143.93,restaurant,pos,CA,55,108,0,0
2216,2024-04-02 08:00:00,80.7,travel,web,FR,66,129,0,0
2217,2024-04-02 09:00:00,114.05,electronics,pos,MX,52,169,0,1
2218,2024-04-02 10:00:00,308.97,ecommerce,mobile,CA,46,191,0,0
2219,2024-04-02 11:00:00,97.77,grocery,mobile,CA,58,216,0,0
2220,2024-04-02 12:00:00,87.75,grocery,mobile,CA,23,48,0,0
2221,2024-04-02 13:00:00,61.72,restaurant,mobile,GB,27,209,0,0
2222,2024-04-02 14:00:00,186.98,fuel,web,CA,40,160,0,0
2223,2024-04-02 15:00:00,103.69,restaurant,mobile,CA,63,178,0,0
2224,2024-04-02 16:00:00,61.56,ecommerce,web,US,29,142,0,0
2225,2024-04-02 17:00:00,238.92,ecommerce,atm,CA,72,17,0,0
2226,2024-04-02 18:00:00,247.76,travel,pos,CA,30,96,0,0
2227,2024-04-02 19:00:00,65.96,grocery,mobile,CA,24,225,0,0
2228,2024-04-02 20:00:00,47.99,travel,pos,CA,29,30,0,0
2229,2024-04-02 21:00:00,210.68,ecommerce,pos,CA,78,121,0,0
2230,2024-04-02 22:00:00,58.38,fuel,web,CA,42,111,0,0
2231,2024-04-02 23:00:00,191.16,grocery,web,CA,19,179,1,0
2232,2024-04-03 00:00:00,57.31,ecommerce,pos,US,43,98,1,0
2233,2024-04-03 01:00:00,200.33,fuel,web,US,68,220,1,0
2234,2024-04-03 02:00:00,10.99,restaurant,mobile,CA,79,190,1,0
2235,2024-04-03 03:00:00,185.77,electronics,pos,CA,56,152,1,0
2236,2024-04-03 04:00:00,121.28,ecommerce,web,CA,28,120,1,0
2237,2024-04-03 05:00:00,34.15,electronics,pos,CA,81,191,1,0
2238,2024-04-03 06:00:00,83.37,travel,web,CA,59,142,0,0
2239,2024-04-03 07:00:00,181.77,electronics,mobile,CA,27,34,0,0
2240,2024-04-03 08:00:00,129.53,ecommerce,pos,CA,36,187,0,0
2241,2024-04-03 09:00:00,172.6,electronics,atm,CA,21,111,0,0
2242,2024-04-03 10:00:00,297.88,grocery,web,MX,20,193,0,0
2243,2024-04-03 11:00:00,20.78,ecommerce,mobile,CA,31,86,0,0
2244,2024-04-03 12:00:00,265.55,fuel,mobile,CA,27,161,0,0
2245,2024-04-03 13:00:00,129.39,electronics,mobile,CA,23,108,0,0
2246,2024-04-03 14:00:00,39.11,grocery,pos,FR,48,118,0,0
2247,2024-04-03 15:00:00,0.27,travel,pos,CA,48,111,0,0
